filename,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class_id,class_name,is_test,filename_cropped,bbox_h,bbox_w
test_04934.jpg,35,69,275,208,91,Dodge Dakota Club Cab 2007,1,test_04934.jpg,140,241
test_04935.jpg,63,112,588,478,56,Chevrolet Corvette ZR1 2012,1,test_04935.jpg,367,526
test_04936.jpg,81,107,434,313,158,Maybach Landaulet Convertible 2012,1,test_04936.jpg,207,354
test_04937.jpg,41,70,381,217,71,Chevrolet Express Van 2007,1,test_04937.jpg,148,341
test_04938.jpg,38,162,589,370,13,Audi A5 Coupe 2012,1,test_04938.jpg,209,552
test_04939.jpg,7,113,573,335,161,Mercedes-Benz 300-Class Convertible 1993,1,test_04939.jpg,223,567
test_04940.jpg,217,135,567,276,168,Nissan Leaf Hatchback 2012,1,test_04940.jpg,142,351
test_04941.jpg,35,42,734,452,50,Buick Enclave SUV 2012,1,test_04941.jpg,411,700
test_04942.jpg,153,118,949,727,150,Lamborghini Reventon Coupe 2008,1,test_04942.jpg,610,797
test_04943.jpg,28,45,451,321,95,Dodge Durango SUV 2007,1,test_04943.jpg,277,424
test_04944.jpg,24,93,244,177,129,Honda Accord Sedan 2012,1,test_04944.jpg,85,221
test_04945.jpg,6,73,249,166,119,GMC Savana Van 2012,1,test_04945.jpg,94,244
test_04946.jpg,97,60,373,225,162,Mercedes-Benz C-Class Sedan 2012,1,test_04946.jpg,166,277
test_04947.jpg,104,103,473,290,187,Toyota Camry Sedan 2012,1,test_04947.jpg,188,370
test_04948.jpg,16,47,219,146,59,Chevrolet Camaro Convertible 2012,1,test_04948.jpg,100,204
test_04949.jpg,16,35,379,254,143,Isuzu Ascender SUV 2008,1,test_04949.jpg,220,364
test_04950.jpg,55,69,449,287,66,Chevrolet Cobalt SS 2010,1,test_04950.jpg,219,395
test_04951.jpg,25,1,786,634,6,Acura Integra Type R 2001,1,test_04951.jpg,634,762
test_04952.jpg,36,208,990,729,81,Chrysler PT Cruiser Convertible 2008,1,test_04952.jpg,522,955
test_04953.jpg,57,73,424,291,10,Aston Martin Virage Convertible 2012,1,test_04953.jpg,219,368
test_04954.jpg,120,9,711,546,109,Ford Expedition EL SUV 2009,1,test_04954.jpg,538,592
test_04955.jpg,22,110,364,261,45,Bugatti Veyron 16.4 Convertible 2009,1,test_04955.jpg,152,343
test_04956.jpg,162,127,874,638,173,Porsche Panamera Sedan 2012,1,test_04956.jpg,512,713
test_04957.jpg,10,199,1597,1108,81,Chrysler PT Cruiser Convertible 2008,1,test_04957.jpg,910,1588
test_04958.jpg,44,78,2207,1116,36,BMW M6 Convertible 2010,1,test_04958.jpg,1039,2164
test_04959.jpg,27,18,258,184,158,Maybach Landaulet Convertible 2012,1,test_04959.jpg,167,232
test_04960.jpg,190,191,539,346,89,Dodge Journey SUV 2012,1,test_04960.jpg,156,350
test_04961.jpg,57,140,567,360,173,Porsche Panamera Sedan 2012,1,test_04961.jpg,221,511
test_04962.jpg,28,78,570,366,43,Bentley Continental GT Coupe 2007,1,test_04962.jpg,289,543
test_04963.jpg,153,152,802,480,3,Acura TL Sedan 2012,1,test_04963.jpg,329,650
test_04964.jpg,39,86,600,391,178,Scion xD Hatchback 2012,1,test_04964.jpg,306,562
test_04965.jpg,104,11,1997,1144,3,Acura TL Sedan 2012,1,test_04965.jpg,1134,1894
test_04966.jpg,84,195,582,419,27,BMW 1 Series Convertible 2012,1,test_04966.jpg,225,499
test_04967.jpg,35,12,950,424,176,Rolls-Royce Ghost Sedan 2012,1,test_04967.jpg,413,916
test_04968.jpg,29,74,609,413,195,Volvo XC90 SUV 2007,1,test_04968.jpg,340,581
test_04969.jpg,10,44,251,175,92,Dodge Magnum Wagon 2008,1,test_04969.jpg,132,242
test_04970.jpg,102,81,987,604,140,Hyundai Azera Sedan 2012,1,test_04970.jpg,524,886
test_04971.jpg,8,30,638,445,131,Hyundai Santa Fe SUV 2012,1,test_04971.jpg,416,631
test_04972.jpg,17,127,438,274,4,Acura TL Type-S 2008,1,test_04972.jpg,148,422
test_04973.jpg,58,123,1305,1043,196,smart fortwo Convertible 2012,1,test_04973.jpg,921,1248
test_04974.jpg,181,503,1917,1113,21,Audi S5 Convertible 2012,1,test_04974.jpg,611,1737
test_04975.jpg,1,26,185,110,156,Lincoln Town Car Sedan 2011,1,test_04975.jpg,85,185
test_04976.jpg,21,44,377,273,53,Cadillac Escalade EXT Crew Cab 2007,1,test_04976.jpg,230,357
test_04977.jpg,102,51,703,528,133,Hyundai Veracruz SUV 2012,1,test_04977.jpg,478,602
test_04978.jpg,28,36,351,220,153,Lamborghini Diablo Coupe 2001,1,test_04978.jpg,185,324
test_04979.jpg,43,66,612,407,178,Scion xD Hatchback 2012,1,test_04979.jpg,342,570
test_04980.jpg,26,35,723,275,105,Fisker Karma Sedan 2012,1,test_04980.jpg,241,698
test_04981.jpg,251,51,550,184,178,Scion xD Hatchback 2012,1,test_04981.jpg,134,300
test_04982.jpg,69,101,762,502,130,Hyundai Veloster Hatchback 2012,1,test_04982.jpg,402,694
test_04983.jpg,52,80,196,187,53,Cadillac Escalade EXT Crew Cab 2007,1,test_04983.jpg,108,145
test_04984.jpg,73,108,522,381,171,Nissan 240SX Coupe 1998,1,test_04984.jpg,274,450
test_04985.jpg,37,116,388,252,93,Dodge Challenger SRT8 2011,1,test_04985.jpg,137,352
test_04986.jpg,74,75,574,334,5,Acura TSX Sedan 2012,1,test_04986.jpg,260,501
test_04987.jpg,37,155,433,302,80,Chrysler Crossfire Convertible 2008,1,test_04987.jpg,148,397
test_04988.jpg,42,34,240,153,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,1,test_04988.jpg,120,199
test_04989.jpg,39,225,778,514,29,BMW 3 Series Sedan 2012,1,test_04989.jpg,290,740
test_04990.jpg,45,72,600,347,20,Audi S6 Sedan 2011,1,test_04990.jpg,276,556
test_04991.jpg,28,13,198,152,190,Volkswagen Golf Hatchback 2012,1,test_04991.jpg,140,171
test_04992.jpg,203,45,497,222,120,GMC Yukon Hybrid SUV 2012,1,test_04992.jpg,178,295
test_04993.jpg,89,128,900,661,63,Chevrolet Sonic Sedan 2012,1,test_04993.jpg,534,812
test_04994.jpg,20,9,383,224,121,GMC Acadia SUV 2012,1,test_04994.jpg,216,364
test_04995.jpg,98,500,1329,964,92,Dodge Magnum Wagon 2008,1,test_04995.jpg,465,1232
test_04996.jpg,66,212,978,594,103,Ferrari 458 Italia Convertible 2012,1,test_04996.jpg,383,913
test_04997.jpg,534,680,945,929,101,Ferrari FF Coupe 2012,1,test_04997.jpg,250,412
test_04998.jpg,41,26,735,463,191,Volkswagen Golf Hatchback 1991,1,test_04998.jpg,438,695
test_04999.jpg,36,98,600,383,24,Audi S4 Sedan 2007,1,test_04999.jpg,286,565
test_05000.jpg,26,56,615,391,159,Mazda Tribute SUV 2011,1,test_05000.jpg,336,590
test_05001.jpg,18,53,248,184,106,Ford F-450 Super Duty Crew Cab 2012,1,test_05001.jpg,132,231
test_05002.jpg,30,108,418,281,76,Chrysler Aspen SUV 2009,1,test_05002.jpg,174,389
test_05003.jpg,27,94,1003,621,56,Chevrolet Corvette ZR1 2012,1,test_05003.jpg,528,977
test_05004.jpg,71,58,535,339,138,Hyundai Sonata Sedan 2012,1,test_05004.jpg,282,465
test_05005.jpg,56,32,169,114,119,GMC Savana Van 2012,1,test_05005.jpg,83,114
test_05006.jpg,54,52,268,154,151,Lamborghini Aventador Coupe 2012,1,test_05006.jpg,103,215
test_05007.jpg,136,81,687,452,182,Suzuki Kizashi Sedan 2012,1,test_05007.jpg,372,552
test_05008.jpg,51,47,600,386,178,Scion xD Hatchback 2012,1,test_05008.jpg,340,550
test_05009.jpg,80,126,632,308,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,1,test_05009.jpg,183,553
test_05010.jpg,123,421,1129,771,17,Audi 100 Sedan 1994,1,test_05010.jpg,351,1007
test_05011.jpg,151,78,564,441,133,Hyundai Veracruz SUV 2012,1,test_05011.jpg,364,414
test_05012.jpg,86,32,554,465,121,GMC Acadia SUV 2012,1,test_05012.jpg,434,469
test_05013.jpg,19,31,238,116,165,Mercedes-Benz S-Class Sedan 2012,1,test_05013.jpg,86,220
test_05014.jpg,45,71,770,506,44,Bentley Continental Flying Spur Sedan 2007,1,test_05014.jpg,436,726
test_05015.jpg,96,137,870,459,84,Dodge Caliber Wagon 2007,1,test_05015.jpg,323,775
test_05016.jpg,63,269,1583,881,194,Volvo 240 Sedan 1993,1,test_05016.jpg,613,1521
test_05017.jpg,179,481,939,827,164,Mercedes-Benz E-Class Sedan 2012,1,test_05017.jpg,347,761
test_05018.jpg,16,76,469,296,15,Audi R8 Coupe 2012,1,test_05018.jpg,221,454
test_05019.jpg,20,18,781,515,193,Volvo C30 Hatchback 2012,1,test_05019.jpg,498,762
test_05020.jpg,52,219,582,381,173,Porsche Panamera Sedan 2012,1,test_05020.jpg,163,531
test_05021.jpg,79,226,1447,1087,33,BMW X6 SUV 2012,1,test_05021.jpg,862,1369
test_05022.jpg,90,119,581,384,64,Chevrolet Express Cargo Van 2007,1,test_05022.jpg,266,492
test_05023.jpg,26,72,774,480,1,AM General Hummer SUV 2000,1,test_05023.jpg,409,749
test_05024.jpg,78,171,745,474,61,Chevrolet Impala Sedan 2007,1,test_05024.jpg,304,668
test_05025.jpg,237,249,645,422,80,Chrysler Crossfire Convertible 2008,1,test_05025.jpg,174,409
test_05026.jpg,49,107,584,418,34,BMW M3 Coupe 2012,1,test_05026.jpg,312,536
test_05027.jpg,332,217,1508,974,63,Chevrolet Sonic Sedan 2012,1,test_05027.jpg,758,1177
test_05028.jpg,1,103,639,347,113,Ford F-150 Regular Cab 2012,1,test_05028.jpg,245,639
test_05029.jpg,39,51,600,387,134,Hyundai Sonata Hybrid Sedan 2012,1,test_05029.jpg,337,562
test_05030.jpg,61,122,708,412,183,Suzuki SX4 Hatchback 2012,1,test_05030.jpg,291,648
test_05031.jpg,39,83,564,307,22,Audi S5 Coupe 2012,1,test_05031.jpg,225,526
test_05032.jpg,59,111,505,324,61,Chevrolet Impala Sedan 2007,1,test_05032.jpg,214,447
test_05033.jpg,12,58,294,149,22,Audi S5 Coupe 2012,1,test_05033.jpg,92,283
test_05034.jpg,293,128,1659,933,154,Land Rover Range Rover SUV 2012,1,test_05034.jpg,806,1367
test_05035.jpg,11,19,91,46,123,Geo Metro Convertible 1993,1,test_05035.jpg,28,81
test_05036.jpg,49,77,566,425,192,Volkswagen Beetle Hatchback 2012,1,test_05036.jpg,349,518
test_05037.jpg,36,47,466,264,42,Bentley Continental GT Coupe 2012,1,test_05037.jpg,218,431
test_05038.jpg,74,123,570,462,155,Land Rover LR2 SUV 2012,1,test_05038.jpg,340,497
test_05039.jpg,63,72,590,433,149,Jeep Compass SUV 2012,1,test_05039.jpg,362,528
test_05040.jpg,319,562,2568,1679,164,Mercedes-Benz E-Class Sedan 2012,1,test_05040.jpg,1118,2250
test_05041.jpg,68,165,585,375,133,Hyundai Veracruz SUV 2012,1,test_05041.jpg,211,518
test_05042.jpg,301,226,1093,730,163,Mercedes-Benz SL-Class Coupe 2009,1,test_05042.jpg,505,793
test_05043.jpg,61,156,600,342,98,Eagle Talon Hatchback 1998,1,test_05043.jpg,187,540
test_05044.jpg,92,161,862,553,176,Rolls-Royce Ghost Sedan 2012,1,test_05044.jpg,393,771
test_05045.jpg,11,9,250,185,143,Isuzu Ascender SUV 2008,1,test_05045.jpg,177,240
test_05046.jpg,3,48,250,146,127,Honda Odyssey Minivan 2007,1,test_05046.jpg,99,248
test_05047.jpg,35,75,637,367,72,Chevrolet Monte Carlo Coupe 2007,1,test_05047.jpg,293,603
test_05048.jpg,161,58,562,317,33,BMW X6 SUV 2012,1,test_05048.jpg,260,402
test_05049.jpg,2,33,200,138,143,Isuzu Ascender SUV 2008,1,test_05049.jpg,106,199
test_05050.jpg,50,39,618,333,169,Nissan NV Passenger Van 2012,1,test_05050.jpg,295,569
test_05051.jpg,41,95,600,411,65,Chevrolet Avalanche Crew Cab 2012,1,test_05051.jpg,317,560
test_05052.jpg,74,206,517,324,103,Ferrari 458 Italia Convertible 2012,1,test_05052.jpg,119,444
test_05053.jpg,42,108,495,279,73,Chevrolet Malibu Sedan 2007,1,test_05053.jpg,172,454
test_05054.jpg,6,11,294,213,195,Volvo XC90 SUV 2007,1,test_05054.jpg,203,289
test_05055.jpg,29,156,617,423,178,Scion xD Hatchback 2012,1,test_05055.jpg,268,589
test_05056.jpg,79,87,1186,711,62,Chevrolet Tahoe Hybrid SUV 2012,1,test_05056.jpg,625,1108
test_05057.jpg,53,68,254,178,67,Chevrolet Malibu Hybrid Sedan 2010,1,test_05057.jpg,111,202
test_05058.jpg,54,37,449,349,116,Ford E-Series Wagon Van 2012,1,test_05058.jpg,313,396
test_05059.jpg,17,87,615,397,75,Chevrolet Silverado 1500 Regular Cab 2012,1,test_05059.jpg,311,599
test_05060.jpg,246,1,735,332,63,Chevrolet Sonic Sedan 2012,1,test_05060.jpg,332,490
test_05061.jpg,4,7,500,327,23,Audi S4 Sedan 2012,1,test_05061.jpg,321,497
test_05062.jpg,47,195,446,341,26,BMW ActiveHybrid 5 Sedan 2012,1,test_05062.jpg,147,400
test_05063.jpg,6,24,198,109,83,Dodge Caliber Wagon 2012,1,test_05063.jpg,86,193
test_05064.jpg,31,21,424,238,195,Volvo XC90 SUV 2007,1,test_05064.jpg,218,394
test_05065.jpg,137,186,543,351,9,Aston Martin V8 Vantage Coupe 2012,1,test_05065.jpg,166,407
test_05066.jpg,31,99,585,461,120,GMC Yukon Hybrid SUV 2012,1,test_05066.jpg,363,555
test_05067.jpg,7,59,250,188,80,Chrysler Crossfire Convertible 2008,1,test_05067.jpg,130,244
test_05068.jpg,12,15,609,543,119,GMC Savana Van 2012,1,test_05068.jpg,529,598
test_05069.jpg,16,119,484,316,186,Toyota Sequoia SUV 2012,1,test_05069.jpg,198,469
test_05070.jpg,66,102,549,327,166,Mercedes-Benz Sprinter Van 2012,1,test_05070.jpg,226,484
test_05071.jpg,87,130,971,742,113,Ford F-150 Regular Cab 2012,1,test_05071.jpg,613,885
test_05072.jpg,61,158,969,471,30,BMW 3 Series Wagon 2012,1,test_05072.jpg,314,909
test_05073.jpg,44,139,427,362,149,Jeep Compass SUV 2012,1,test_05073.jpg,224,384
test_05074.jpg,34,114,481,290,96,Dodge Charger Sedan 2012,1,test_05074.jpg,177,448
test_05075.jpg,75,78,588,315,123,Geo Metro Convertible 1993,1,test_05075.jpg,238,514
test_05076.jpg,10,23,389,247,116,Ford E-Series Wagon Van 2012,1,test_05076.jpg,225,380
test_05077.jpg,78,120,621,431,17,Audi 100 Sedan 1994,1,test_05077.jpg,312,544
test_05078.jpg,59,60,594,416,190,Volkswagen Golf Hatchback 2012,1,test_05078.jpg,357,536
test_05079.jpg,14,23,255,178,108,Ford Freestar Minivan 2007,1,test_05079.jpg,156,242
test_05080.jpg,34,163,554,361,11,Aston Martin Virage Coupe 2012,1,test_05080.jpg,199,521
test_05081.jpg,102,100,724,510,6,Acura Integra Type R 2001,1,test_05081.jpg,411,623
test_05082.jpg,43,21,531,344,193,Volvo C30 Hatchback 2012,1,test_05082.jpg,324,489
test_05083.jpg,63,209,1206,764,101,Ferrari FF Coupe 2012,1,test_05083.jpg,556,1144
test_05084.jpg,57,128,999,485,75,Chevrolet Silverado 1500 Regular Cab 2012,1,test_05084.jpg,358,943
test_05085.jpg,27,46,428,304,190,Volkswagen Golf Hatchback 2012,1,test_05085.jpg,259,402
test_05086.jpg,89,122,589,374,50,Buick Enclave SUV 2012,1,test_05086.jpg,253,501
test_05087.jpg,61,175,735,423,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,1,test_05087.jpg,249,675
test_05088.jpg,19,41,356,271,78,Chrysler Town and Country Minivan 2012,1,test_05088.jpg,231,338
test_05089.jpg,513,430,999,684,101,Ferrari FF Coupe 2012,1,test_05089.jpg,255,487
test_05090.jpg,30,138,606,429,191,Volkswagen Golf Hatchback 1991,1,test_05090.jpg,292,577
test_05091.jpg,19,39,290,174,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,1,test_05091.jpg,136,272
test_05092.jpg,123,39,606,459,82,Daewoo Nubira Wagon 2002,1,test_05092.jpg,421,484
test_05093.jpg,241,198,638,373,104,Ferrari 458 Italia Coupe 2012,1,test_05093.jpg,176,398
test_05094.jpg,30,152,581,416,122,GMC Canyon Extended Cab 2012,1,test_05094.jpg,265,552
test_05095.jpg,22,45,241,152,73,Chevrolet Malibu Sedan 2007,1,test_05095.jpg,108,220
test_05096.jpg,18,40,218,158,18,Audi 100 Wagon 1994,1,test_05096.jpg,119,201
test_05097.jpg,26,22,334,262,71,Chevrolet Express Van 2007,1,test_05097.jpg,241,309
test_05098.jpg,4,19,170,129,190,Volkswagen Golf Hatchback 2012,1,test_05098.jpg,111,167
test_05099.jpg,119,22,459,288,32,BMW X5 SUV 2007,1,test_05099.jpg,267,341
test_05100.jpg,2,56,606,415,85,Dodge Caravan Minivan 1997,1,test_05100.jpg,360,605
test_05101.jpg,133,603,906,827,39,Bentley Continental Supersports Conv. Convertible 2012,1,test_05101.jpg,225,774
test_05102.jpg,277,593,1748,1222,42,Bentley Continental GT Coupe 2012,1,test_05102.jpg,630,1472
test_05103.jpg,17,33,386,240,30,BMW 3 Series Wagon 2012,1,test_05103.jpg,208,370
test_05104.jpg,17,21,524,336,38,BMW Z4 Convertible 2012,1,test_05104.jpg,316,508
test_05105.jpg,22,84,779,466,3,Acura TL Sedan 2012,1,test_05105.jpg,383,758
test_05106.jpg,61,89,959,627,154,Land Rover Range Rover SUV 2012,1,test_05106.jpg,539,899
test_05107.jpg,52,160,721,393,87,Dodge Ram Pickup 3500 Quad Cab 2009,1,test_05107.jpg,234,670
test_05108.jpg,85,280,1125,736,37,BMW X3 SUV 2012,1,test_05108.jpg,457,1041
test_05109.jpg,69,182,423,344,95,Dodge Durango SUV 2007,1,test_05109.jpg,163,355
test_05110.jpg,182,276,1069,622,7,Acura ZDX Hatchback 2012,1,test_05110.jpg,347,888
test_05111.jpg,35,19,612,291,59,Chevrolet Camaro Convertible 2012,1,test_05111.jpg,273,578
test_05112.jpg,46,85,462,305,180,Spyker C8 Coupe 2009,1,test_05112.jpg,221,417
test_05113.jpg,54,15,639,440,85,Dodge Caravan Minivan 1997,1,test_05113.jpg,426,586
test_05114.jpg,409,299,1302,942,164,Mercedes-Benz E-Class Sedan 2012,1,test_05114.jpg,644,894
test_05115.jpg,1,17,292,156,153,Lamborghini Diablo Coupe 2001,1,test_05115.jpg,140,292
test_05116.jpg,924,899,3426,2154,170,Nissan Juke Hatchback 2012,1,test_05116.jpg,1256,2503
test_05117.jpg,106,75,419,281,51,Cadillac CTS-V Sedan 2012,1,test_05117.jpg,207,314
test_05118.jpg,17,40,620,368,49,Buick Verano Sedan 2012,1,test_05118.jpg,329,604
test_05119.jpg,50,56,228,127,40,Bentley Arnage Sedan 2009,1,test_05119.jpg,72,179
test_05120.jpg,70,160,961,709,110,Ford Edge SUV 2012,1,test_05120.jpg,550,892
test_05121.jpg,94,74,456,319,56,Chevrolet Corvette ZR1 2012,1,test_05121.jpg,246,363
test_05122.jpg,25,221,702,453,5,Acura TSX Sedan 2012,1,test_05122.jpg,233,678
test_05123.jpg,31,109,603,463,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,1,test_05123.jpg,355,573
test_05124.jpg,3,2,240,172,82,Daewoo Nubira Wagon 2002,1,test_05124.jpg,171,238
test_05125.jpg,68,50,526,451,172,Plymouth Neon Coupe 1999,1,test_05125.jpg,402,459
test_05126.jpg,34,29,717,397,140,Hyundai Azera Sedan 2012,1,test_05126.jpg,369,684
test_05127.jpg,11,45,316,194,156,Lincoln Town Car Sedan 2011,1,test_05127.jpg,150,306
test_05128.jpg,269,335,1011,703,187,Toyota Camry Sedan 2012,1,test_05128.jpg,369,743
test_05129.jpg,55,90,555,378,115,Ford Focus Sedan 2007,1,test_05129.jpg,289,501
test_05130.jpg,73,152,596,468,155,Land Rover LR2 SUV 2012,1,test_05130.jpg,317,524
test_05131.jpg,42,183,933,555,75,Chevrolet Silverado 1500 Regular Cab 2012,1,test_05131.jpg,373,892
test_05132.jpg,37,95,602,375,171,Nissan 240SX Coupe 1998,1,test_05132.jpg,281,566
test_05133.jpg,90,166,952,509,23,Audi S4 Sedan 2012,1,test_05133.jpg,344,863
test_05134.jpg,66,45,369,270,46,Bugatti Veyron 16.4 Coupe 2009,1,test_05134.jpg,226,304
test_05135.jpg,114,79,500,346,5,Acura TSX Sedan 2012,1,test_05135.jpg,268,387
test_05136.jpg,159,85,1059,646,110,Ford Edge SUV 2012,1,test_05136.jpg,562,901
test_05137.jpg,49,259,849,523,104,Ferrari 458 Italia Coupe 2012,1,test_05137.jpg,265,801
test_05138.jpg,16,123,619,423,68,Chevrolet TrailBlazer SS 2009,1,test_05138.jpg,301,604
test_05139.jpg,32,83,381,278,148,Jeep Grand Cherokee SUV 2012,1,test_05139.jpg,196,350
test_05140.jpg,31,32,237,170,38,BMW Z4 Convertible 2012,1,test_05140.jpg,139,207
test_05141.jpg,27,62,600,378,161,Mercedes-Benz 300-Class Convertible 1993,1,test_05141.jpg,317,574
test_05142.jpg,12,12,478,349,28,BMW 1 Series Coupe 2012,1,test_05142.jpg,338,467
test_05143.jpg,11,50,245,140,119,GMC Savana Van 2012,1,test_05143.jpg,91,235
test_05144.jpg,25,62,618,374,109,Ford Expedition EL SUV 2009,1,test_05144.jpg,313,594
test_05145.jpg,18,74,516,391,123,Geo Metro Convertible 1993,1,test_05145.jpg,318,499
test_05146.jpg,38,90,592,352,136,Hyundai Accent Sedan 2012,1,test_05146.jpg,263,555
test_05147.jpg,70,134,512,366,37,BMW X3 SUV 2012,1,test_05147.jpg,233,443
test_05148.jpg,14,84,290,279,21,Audi S5 Convertible 2012,1,test_05148.jpg,196,277
test_05149.jpg,20,34,253,170,131,Hyundai Santa Fe SUV 2012,1,test_05149.jpg,137,234
test_05150.jpg,82,153,776,597,9,Aston Martin V8 Vantage Coupe 2012,1,test_05150.jpg,445,695
test_05151.jpg,412,289,1324,710,99,FIAT 500 Abarth 2012,1,test_05151.jpg,422,913
test_05152.jpg,10,69,1199,760,155,Land Rover LR2 SUV 2012,1,test_05152.jpg,692,1190
test_05153.jpg,45,143,593,466,80,Chrysler Crossfire Convertible 2008,1,test_05153.jpg,324,549
test_05154.jpg,209,13,1783,1008,153,Lamborghini Diablo Coupe 2001,1,test_05154.jpg,996,1575
test_05155.jpg,32,128,552,374,51,Cadillac CTS-V Sedan 2012,1,test_05155.jpg,247,521
test_05156.jpg,101,65,545,410,166,Mercedes-Benz Sprinter Van 2012,1,test_05156.jpg,346,445
test_05157.jpg,7,23,249,136,18,Audi 100 Wagon 1994,1,test_05157.jpg,114,243
test_05158.jpg,6,70,262,176,44,Bentley Continental Flying Spur Sedan 2007,1,test_05158.jpg,107,257
test_05159.jpg,80,53,959,717,132,Hyundai Tucson SUV 2012,1,test_05159.jpg,665,880
test_05160.jpg,75,133,1027,777,25,Audi TT RS Coupe 2012,1,test_05160.jpg,645,953
test_05161.jpg,34,12,544,238,62,Chevrolet Tahoe Hybrid SUV 2012,1,test_05161.jpg,227,511
test_05162.jpg,110,181,971,690,145,Jeep Patriot SUV 2012,1,test_05162.jpg,510,862
test_05163.jpg,17,57,319,193,158,Maybach Landaulet Convertible 2012,1,test_05163.jpg,137,303
test_05164.jpg,12,104,474,260,91,Dodge Dakota Club Cab 2007,1,test_05164.jpg,157,463
test_05165.jpg,87,39,865,677,63,Chevrolet Sonic Sedan 2012,1,test_05165.jpg,639,779
test_05166.jpg,241,303,2444,1465,183,Suzuki SX4 Hatchback 2012,1,test_05166.jpg,1163,2204
test_05167.jpg,21,70,365,246,123,Geo Metro Convertible 1993,1,test_05167.jpg,177,345
test_05168.jpg,97,149,654,425,137,Hyundai Genesis Sedan 2012,1,test_05168.jpg,277,558
test_05169.jpg,10,30,288,193,131,Hyundai Santa Fe SUV 2012,1,test_05169.jpg,164,279
test_05170.jpg,7,128,369,256,128,Honda Accord Coupe 2012,1,test_05170.jpg,129,363
test_05171.jpg,4,83,457,317,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,1,test_05171.jpg,235,454
test_05172.jpg,72,118,483,371,30,BMW 3 Series Wagon 2012,1,test_05172.jpg,254,412
test_05173.jpg,99,120,967,631,63,Chevrolet Sonic Sedan 2012,1,test_05173.jpg,512,869
test_05174.jpg,225,182,576,390,39,Bentley Continental Supersports Conv. Convertible 2012,1,test_05174.jpg,209,352
test_05175.jpg,7,226,1022,767,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,1,test_05175.jpg,542,1016
test_05176.jpg,27,85,632,324,153,Lamborghini Diablo Coupe 2001,1,test_05176.jpg,240,606
test_05177.jpg,6,41,494,294,146,Jeep Wrangler SUV 2012,1,test_05177.jpg,254,489
test_05178.jpg,65,79,614,374,43,Bentley Continental GT Coupe 2007,1,test_05178.jpg,296,550
test_05179.jpg,45,93,735,433,13,Audi A5 Coupe 2012,1,test_05179.jpg,341,691
test_05180.jpg,75,15,607,416,101,Ferrari FF Coupe 2012,1,test_05180.jpg,402,533
test_05181.jpg,10,55,589,353,6,Acura Integra Type R 2001,1,test_05181.jpg,299,580
test_05182.jpg,22,50,261,184,15,Audi R8 Coupe 2012,1,test_05182.jpg,135,240
test_05183.jpg,41,40,561,367,44,Bentley Continental Flying Spur Sedan 2007,1,test_05183.jpg,328,521
test_05184.jpg,22,61,277,192,128,Honda Accord Coupe 2012,1,test_05184.jpg,132,256
test_05185.jpg,37,27,585,472,50,Buick Enclave SUV 2012,1,test_05185.jpg,446,549
test_05186.jpg,25,123,428,289,163,Mercedes-Benz SL-Class Coupe 2009,1,test_05186.jpg,167,404
test_05187.jpg,10,62,604,385,40,Bentley Arnage Sedan 2009,1,test_05187.jpg,324,595
test_05188.jpg,28,67,575,327,98,Eagle Talon Hatchback 1998,1,test_05188.jpg,261,548
test_05189.jpg,34,85,569,309,8,Aston Martin V8 Vantage Convertible 2012,1,test_05189.jpg,225,536
test_05190.jpg,23,41,241,179,188,Toyota Corolla Sedan 2012,1,test_05190.jpg,139,219
test_05191.jpg,10,31,1272,530,55,Chevrolet Corvette Convertible 2012,1,test_05191.jpg,500,1263
test_05192.jpg,94,122,216,208,163,Mercedes-Benz SL-Class Coupe 2009,1,test_05192.jpg,87,123
test_05193.jpg,165,193,924,466,11,Aston Martin Virage Coupe 2012,1,test_05193.jpg,274,760
test_05194.jpg,67,37,520,310,192,Volkswagen Beetle Hatchback 2012,1,test_05194.jpg,274,454
test_05195.jpg,246,118,1063,814,154,Land Rover Range Rover SUV 2012,1,test_05195.jpg,697,818
test_05196.jpg,2,76,709,316,179,Spyker C8 Convertible 2009,1,test_05196.jpg,241,708
test_05197.jpg,147,112,704,314,140,Hyundai Azera Sedan 2012,1,test_05197.jpg,203,558
test_05198.jpg,1,37,898,600,10,Aston Martin Virage Convertible 2012,1,test_05198.jpg,564,898
test_05199.jpg,35,55,415,270,44,Bentley Continental Flying Spur Sedan 2007,1,test_05199.jpg,216,381
test_05200.jpg,31,143,547,367,176,Rolls-Royce Ghost Sedan 2012,1,test_05200.jpg,225,517
test_05201.jpg,13,54,619,433,137,Hyundai Genesis Sedan 2012,1,test_05201.jpg,380,607
test_05202.jpg,58,49,245,169,59,Chevrolet Camaro Convertible 2012,1,test_05202.jpg,121,188
test_05203.jpg,58,93,760,472,101,Ferrari FF Coupe 2012,1,test_05203.jpg,380,703
test_05204.jpg,7,145,1003,592,125,HUMMER H2 SUT Crew Cab 2009,1,test_05204.jpg,448,997
